1729|1|2020-11-10 12:50:00|a|DADI 1,6|TRUE|ZOTYE|Mini|0|1600|Gasolina|||Pasajeros|Mecanica||
1730|1|2020-11-10 12:50:00|a|NAVARA 2,5|TRUE|NISSAN|Pick Up|5|2500|Diesel|||Pasajeros|Automatica|NAVARA|
1731|1|2020-11-10 12:50:00|a|HILUX D,C, 4X4 2,7|TRUE|TOYOTA|Mini|0|2700|Gasolina|||Pasajeros|Mecanica||
1732|1|2020-11-10 12:50:00|a|NKR FURGON 2,8|TRUE|CHEVROLET|Carga|3400|2800|Diesel|||Toneladas|Mecanica|NKR|
1733|1|2020-11-10 12:50:00|a|STAR DOBLE CABINA|TRUE|CHANA|Mini|0|1200|Gasolina|||Pasajeros|Mecanica||
1734|1|2020-11-10 12:50:00|a|FUSION|TRUE|FORD|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||
CKMR412CHC2|1|2020-11-10 12:50:00|a|SPARK GT 1,2L M-T C-A|TRUE|CHEVROLET|Mini|0|1200|Gasolina|||Pasajeros|Mecanica|SPARK GT|
1737|1|2020-11-10 12:50:00|a|STAREX 2478|TRUE|HYUNDAI|Mini|0|2500|Gasolina|||Pasajeros|Mecanica||
1738|1|2020-11-10 12:50:00|a|PICANTO EX 1,0 AUTOM,|TRUE|KIA|Mini|0|1100|Gasolina|||Pasajeros|Mecanica|PICANTO|
1739|1|2020-11-10 12:50:00|a|QASHQAI  1,6|TRUE|NISSAN|Mini|0|1600|Gasolina|||Pasajeros|Mecanica|QASHQAI|
1740|1|2020-11-10 12:50:00|a|CLIO EXPRESSION   1,4|TRUE|RENAULT|Mini|0|1400|Gasolina|||Pasajeros|Mecanica|CLIO|
1741|1|2020-11-10 12:50:00|a|X TRAIL MEC,  2,5|TRUE|NISSAN|Mini|5|2500|Gasolina|||Pasajeros|Mecanica|X-TRAIL|
1742|1|2020-11-10 12:50:00|a|D22 NP300 2,4 D,C,|TRUE|NISSAN|Mini|5|2488|Diesel|||Pasajeros|Mecanica|D22|
1743|1|2020-11-10 12:50:00|a|CELEBRITY|TRUE|CHEVROLET|Mini|5|2800|Gasolina|||Pasajeros|Mecanica||
1745|1|2020-11-10 12:50:00|a|NHR  ESTACAS  2,8|TRUE|CHEVROLET|Carga|0|2800|Diesel|||Toneladas|Mecanica|NHR|
1746|1|2020-11-10 12:50:00|a|LUV D-MAX 3,0L 4X4 C-D T-M FUL|TRUE|CHEVROLET|Pick Up|0|3000|Gasolina|||Pasajeros|Mecanica|LUV D-MAX|
1747|1|2020-11-10 12:50:00|a|VAN PASAJEROS|TRUE|SAIC WILLING|Van|6|1000|Gasolina|||Pasajeros|Mecanica||
1749|1|2020-11-10 12:50:00|a|RAV  4 AT   2,4|TRUE|TOYOTA|Mini|0|2400|Gasolina|||Pasajeros|Mecanica||
1752|1|2020-11-10 12:50:00|a|VERACRUZ  AUTOM, 3,8|TRUE|HYUNDAI|Mini|0|3800|Gasolina|||Pasajeros|Mecanica||
1753|1|2020-11-10 12:50:00|a|FRONTIER  D22 D,C,  3,0|TRUE|NISSAN|Mini|0|3000|Gasolina|||Pasajeros|Mecanica|FRONTIER|
1756|1|2020-11-10 12:50:00|a|SPORTERO|TRUE|MITSUBISHI|Pick Up|5|2500|Gasolina|||Pasajeros|Mecanica||
XKCR630JNC1 |1|2020-11-10 12:50:00|a|CAPTIVA SPORT 3,0|TRUE|CHEVROLET|Utilitarios|5|3000|Gasolina|||Pasajeros|Automatica|CAPTIVA|
1761|1|2020-11-10 12:50:00|a|NOMADA DA 1300|TRUE|ZOTYE|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||
1766|1|2020-11-10 12:50:00|a|ELANTRA AV-517|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||
1767|1|2020-11-10 12:50:00|a|FRF|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||
1768|1|2020-11-10 12:50:00|a|FORD RANGER PLATON  2,2|TRUE|FORD|Mini|0|2200|Gasolina|||Pasajeros|Mecanica|RANGER|
1769|1|2020-11-10 12:50:00|a|L200 4X4 DOBLE CABINA  2,4|TRUE|MITSUBISHI|Mini|0|2400|Gasolina|||Pasajeros|Mecanica||
