|||||||269|1|2020-11-10 12:50:00|a|MATSURI HB M-T|TRUE|MAZDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||270|1|2020-11-10 12:50:00|a|MATSURI SEDAN A-T|TRUE|MAZDA|Mini|0|2000|Gasolina|||Pasajeros|Automatica||null
|||||||271|1|2020-11-10 12:50:00|a|MATSURI SEDAN M-T|TRUE|MAZDA|Mini|5|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||272|1|2020-11-10 12:50:00|a|323 TAXI|TRUE|MAZDA|Taxi|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||273|1|2020-11-10 12:50:00|a|MAZDA T CAB|TRUE|MAZDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||274|1|2020-11-10 12:50:00|a|MAZDA BUSETA|TRUE|MAZDA|Pasajeros|0|4500|Gasolina|||Pasajeros|Mecanica||null
|||||||275|1|2020-11-10 12:50:00|a|MAZDA T CHASIS|TRUE|MAZDA|Pasajeros|0|4500|Gasolina|||Pasajeros|Mecanica||null
|||||||276|1|2020-11-10 12:50:00|a|MAZDA CAMION|TRUE|MAZDA|Carga|0|3500|Diesel|||Toneladas|Mecanica||null
|||||||277|1|2020-11-10 12:50:00|a|MAZDA BUSETA|TRUE|MAZDA|Mini|0|4500|Gasolina|||Pasajeros|Mecanica||null
|||||||278|1|2020-11-10 12:50:00|a|323 NB 1,5|TRUE|MAZDA|Mini|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||279|1|2020-11-10 12:50:00|a|MONTERO 3P 3LTS|TRUE|MITSUBISHI|Mini|0|2600|Gasolina|||Pasajeros|Mecanica|MONTERO|null
|||||||280|1|2020-11-10 12:50:00|a|MONTERO 5P 3LTS|TRUE|MITSUBISHI|Mini|0|3000|Gasolina|||Pasajeros|Mecanica|MONTERO|null
|||||||281|1|2020-11-10 12:50:00|a|WILLYS-MITSUBISH CCA|TRUE|MITSUBISHI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||282|1|2020-11-10 12:50:00|a|MIT,MONTERO HT 2,4|TRUE|MITSUBISHI|Mini|0|3000|Gasolina|||Pasajeros|Mecanica|MONTERO|null
|||||||284|1|2020-11-10 12:50:00|a|MIT-V-12 VN|TRUE|MITSUBISHI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||287|1|2020-11-10 12:50:00|a|MONTERO CORTO LUJO|TRUE|MITSUBISHI|Mini|0|0|Gasolina|||Pasajeros|Mecanica|MONTERO|null
|||||||288|1|2020-11-10 12:50:00|a|MONTERO WAGON LUJO|TRUE|MITSUBISHI|Mini|0|0|Gasolina|||Pasajeros|Mecanica|MONTERO|null
|||||||289|1|2020-11-10 12:50:00|a|LUJO 4P WAGON 3,0 V6|TRUE|MITSUBISHI|Mini|0|3000|Gasolina|||Pasajeros|Mecanica||null
|||||||290|1|2020-11-10 12:50:00|a|LUJO 2P HT 2,6|TRUE|MITSUBISHI|Mini|0|2600|Gasolina|||Pasajeros|Mecanica||null
|||||||291|1|2020-11-10 12:50:00|a|MIT,MONTERO WAGON|TRUE|MITSUBISHI|Mini|0|3000|Gasolina|||Pasajeros|Mecanica|MONTERO|null
|||||||293|1|2020-11-10 12:50:00|a|MONTERO STD|TRUE|MITSUBISHI|Mini|0|0|Gasolina|||Pasajeros|Mecanica|MONTERO|null
|||||||CNPR4467JCC|1|2020-11-10 12:50:00|a|NPR CAMION F,H, LIGHT|TRUE|CHEVROLET|Carga|2900|4600|Diesel|||Toneladas|Mecanica|NPR|null
|||||||SB005|1|2020-11-10 12:50:00|a|CORSA GLS 4 PUERTAS|TRUE|CHEVROLET|Mini|0|1400|Gasolina|||Pasajeros|Mecanica|CORSA|null
|||||||297|1|2020-11-10 12:50:00|a|COMBI 1,3|TRUE|SKODA|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||298|1|2020-11-10 12:50:00|a|COMBI 1,6 LX|TRUE|SKODA|Mini|0|1600|Gasolina|||Pasajeros|Mecanica||null
|||||||309|1|2020-11-10 12:50:00|a|FABIA|TRUE|SKODA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||310|1|2020-11-10 12:50:00|a|FABIA 1,4 CLASSIC A-C|TRUE|SKODA|Mini|0|1400|Gasolina|||Pasajeros|Mecanica||null
|||||||312|1|2020-11-10 12:50:00|a|FABIA 1,4 COMFORT (101HP)|TRUE|SKODA|Mini|0|1400|Gasolina|||Pasajeros|Mecanica||null
|||||||313|1|2020-11-10 12:50:00|a|FAVORITE|TRUE|SKODA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||314|1|2020-11-10 12:50:00|a|FELICIA 1,3|TRUE|SKODA|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||315|1|2020-11-10 12:50:00|a|FELICIA 1,6 LX|TRUE|SKODA|Mini|5|1600|Gasolina|||Pasajeros|Mecanica||null
|||||||316|1|2020-11-10 12:50:00|a|FELICIA 1,6 GLX|TRUE|SKODA|Mini|0|1600|Gasolina|||Pasajeros|Mecanica||null
|||||||318|1|2020-11-10 12:50:00|a|FELICIA SW|TRUE|SKODA|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||319|1|2020-11-10 12:50:00|a|FORMAN|TRUE|SKODA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||322|1|2020-11-10 12:50:00|a|OCTAVIA GLX|TRUE|SKODA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||329|1|2020-11-10 12:50:00|a|PICK UP 1,3|TRUE|SKODA|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||330|1|2020-11-10 12:50:00|a|PICK UP FUN|TRUE|SKODA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||334|1|2020-11-10 12:50:00|a|DAMAS|TRUE|DAEWOO|Mini|0|800|Gasolina|||Pasajeros|Mecanica||null
|||||||339|1|2020-11-10 12:50:00|a|CIELO BX|TRUE|DAEWOO|Taxi|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||340|1|2020-11-10 12:50:00|a|CIELO BX A|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||341|1|2020-11-10 12:50:00|a|CIELO GLE M-T|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||342|1|2020-11-10 12:50:00|a|CIELO GLE A-T|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Automatica||null
|||||||343|1|2020-11-10 12:50:00|a|CIELO GLX|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||344|1|2020-11-10 12:50:00|a|DAMAS CARGA|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||345|1|2020-11-10 12:50:00|a|DAMAS PAS 4 VEL|TRUE|DAEWOO|Mini|0|800|Gasolina|||Pasajeros|Mecanica||null
|||||||347|1|2020-11-10 12:50:00|a|DAMAS PAS A 5 VEL|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||348|1|2020-11-10 12:50:00|a|ESPERO 1,8|TRUE|DAEWOO|Mini|0|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||349|1|2020-11-10 12:50:00|a|ESPERO DLX 2,0 M-T|TRUE|DAEWOO|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||351|1|2020-11-10 12:50:00|a|KORANDO TURBO DIESEL|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||352|1|2020-11-10 12:50:00|a|KORANDO E23 GASOLINA|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||353|1|2020-11-10 12:50:00|a|LANOS S 3P|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||355|1|2020-11-10 12:50:00|a|LANOS SE T-M|TRUE|DAEWOO|Mini|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||356|1|2020-11-10 12:50:00|a|LANOS SE A T-M|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||357|1|2020-11-10 12:50:00|a|LANOS SX|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||358|1|2020-11-10 12:50:00|a|LANOS S 5P|TRUE|DAEWOO|Mini|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||359|1|2020-11-10 12:50:00|a|LANOS SA 5P,|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||360|1|2020-11-10 12:50:00|a|LANOS SX 5P,|TRUE|DAEWOO|Mini|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||362|1|2020-11-10 12:50:00|a|LANOS SA4D T-M|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||363|1|2020-11-10 12:50:00|a|LANOS 4D T-M|TRUE|DAEWOO|Mini|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||364|1|2020-11-10 12:50:00|a|LABO STD|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||366|1|2020-11-10 12:50:00|a|LEGANZA CDX T-A|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||367|1|2020-11-10 12:50:00|a|MATIZ S|TRUE|DAEWOO|Mini|5|800|Gasolina|||Pasajeros|Mecanica||null
|||||||368|1|2020-11-10 12:50:00|a|MATIZ SA|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||374|1|2020-11-10 12:50:00|a|NUBIRA SX A|TRUE|DAEWOO|Mini|0|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||375|1|2020-11-10 12:50:00|a|NUBIRA SX A T-A|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||376|1|2020-11-10 12:50:00|a|OTROS|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||378|1|2020-11-10 12:50:00|a|RACER ETI|TRUE|DAEWOO|Mini|5|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||379|1|2020-11-10 12:50:00|a|RACER GTI 1,5 AC A-T|TRUE|DAEWOO|Mini|0|1500|Gasolina|||Pasajeros|Automatica||null
|||||||380|1|2020-11-10 12:50:00|a|RACER GTI 1,5 M-T|TRUE|DAEWOO|Mini|5|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||381|1|2020-11-10 12:50:00|a|RACER STI 1,5I|TRUE|DAEWOO|Mini|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||384|1|2020-11-10 12:50:00|a|SUPER 1,5 TAXI|TRUE|DAEWOO|Taxi|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||391|1|2020-11-10 12:50:00|a|TACUMA T-A|TRUE|DAEWOO|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||392|1|2020-11-10 12:50:00|a|TACUMA T-M|TRUE|DAEWOO|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||393|1|2020-11-10 12:50:00|a|TICO SE|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||394|1|2020-11-10 12:50:00|a|TICO SE SPORT|TRUE|DAEWOO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||395|1|2020-11-10 12:50:00|a|TICO SL|TRUE|DAEWOO|Mini|0|800|Gasolina|||Pasajeros|Mecanica||null
|||||||399|1|2020-11-10 12:50:00|a|TICO 4 VEL|TRUE|DAEWOO|Mini|0|800|Gasolina|||Pasajeros|Mecanica||null
|||||||400|1|2020-11-10 12:50:00|a|TICO 5 VEL|TRUE|DAEWOO|Mini|4|800|Gasolina|||Pasajeros|Mecanica||null
|||||||402|1|2020-11-10 12:50:00|a|TICO TAXI SL|TRUE|DAEWOO|Taxi|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||404|1|2020-11-10 12:50:00|a|APPLAUSE|TRUE|DAIHATSU|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||406|1|2020-11-10 12:50:00|a|BUSETA FB4J - CHAS - 30|TRUE|HINO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||407|1|2020-11-10 12:50:00|a|CHSEDAN|TRUE|DAIHATSU|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||411|1|2020-11-10 12:50:00|a|CAM,V57 - 1,8 TON|TRUE|DAIHATSU|Mini|1800|2800|Gasolina|||Pasajeros|Mecanica||null
|||||||412|1|2020-11-10 12:50:00|a|DELTA|TRUE|DAIHATSU|Carga|13,66|0|Diesel|||Toneladas|Mecanica||null
|||||||413|1|2020-11-10 12:50:00|a|DELTA V 118|TRUE|DAIHATSU|Carga|0|0|Diesel|||Toneladas|Mecanica||null
|||||||416|1|2020-11-10 12:50:00|a|FEROZA 300I|TRUE|DAIHATSU|Mini|0|1600|Gasolina|||Pasajeros|Mecanica||null
|||||||417|1|2020-11-10 12:50:00|a|G,MOVE|TRUE|DAIHATSU|Mini|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||419|1|2020-11-10 12:50:00|a| V118 A - 19 PUES|TRUE|DAIHATSU|Carga|0|0|Diesel|||Toneladas|Mecanica||null
|||||||420|1|2020-11-10 12:50:00|a|ROCKY|TRUE|DAIHATSU|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||421|1|2020-11-10 12:50:00|a|SIRION|TRUE|DAIHATSU|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||422|1|2020-11-10 12:50:00|a|SIRION A-C|TRUE|DAIHATSU|Mini|5|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||423|1|2020-11-10 12:50:00|a|TERIOS|TRUE|DAIHATSU|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||424|1|2020-11-10 12:50:00|a|TERIOS A|TRUE|DAIHATSU|Mini|5|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||425|1|2020-11-10 12:50:00|a|TERIOS E|TRUE|DAIHATSU|Mini|5|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||426|1|2020-11-10 12:50:00|a|TERIOS AUT|TRUE|DAIHATSU|Mini|5|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||428|1|2020-11-10 12:50:00|a|V126 CAMION|TRUE|DAIHATSU|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||431|1|2020-11-10 12:50:00|a|YRV|TRUE|DAIHATSU|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||434|1|2020-11-10 12:50:00|a|HINO FC3W - 7 TON|TRUE|HINO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||435|1|2020-11-10 12:50:00|a|HINO FF2H - 10,5 TON|TRUE|HINO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||436|1|2020-11-10 12:50:00|a|GH1J|TRUE|HINO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||437|1|2020-11-10 12:50:00|a|FB4J|TRUE|HINO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||438|1|2020-11-10 12:50:00|a|FC3W|TRUE|HINO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||439|1|2020-11-10 12:50:00|a|HINO|TRUE|HINO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||440|1|2020-11-10 12:50:00|a|N FF192|TRUE|HINO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||450|1|2020-11-10 12:50:00|a|VOYAGER|TRUE|DODGE|Mini|0|0|Gasolina|||Pasajeros|Mecanica|VOYAGER|null
|||||||451|1|2020-11-10 12:50:00|a|DODGE|TRUE|DODGE|Pick Up|3|5654|Gasolina|||Pasajeros|Mecanica||null
|||||||452|1|2020-11-10 12:50:00|a|306|TRUE|PEUGEOT|Mini|0|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||456|1|2020-11-10 12:50:00|a|206 COUPE CABRIOLET|TRUE|PEUGEOT|Mini|5|1400|Gasolina|||Pasajeros|Mecanica||null
|||||||457|1|2020-11-10 12:50:00|a|306 CTI|TRUE|PEUGEOT|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||459|1|2020-11-10 12:50:00|a|106 - 205 - 206|TRUE|PEUGEOT|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||460|1|2020-11-10 12:50:00|a|406 - 605|TRUE|PEUGEOT|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||461|1|2020-11-10 12:50:00|a|PARTNER|TRUE|PEUGEOT|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||463|1|2020-11-10 12:50:00|a|306 SL|TRUE|PEUGEOT|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||465|1|2020-11-10 12:50:00|a|206 S-16|TRUE|PEUGEOT|Mini|5|1400|Gasolina|||Pasajeros|Mecanica||null
|||||||478|1|2020-11-10 12:50:00|a|406 SW A-T|TRUE|PEUGEOT|Mini|0|0|Gasolina|||Pasajeros|Automatica||null
|||||||479|1|2020-11-10 12:50:00|a|205|TRUE|PEUGEOT|Mini|0|1100|Gasolina|||Pasajeros|Mecanica||null
|||||||481|1|2020-11-10 12:50:00|a|PEUGEOT 106 XN|TRUE|PEUGEOT|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||484|1|2020-11-10 12:50:00|a|P,206 XR|TRUE|PEUGEOT|Mini|0|1400|Gasolina|||Pasajeros|Mecanica||null
|||||||485|1|2020-11-10 12:50:00|a|P,206 XR A-C|TRUE|PEUGEOT|Mini|0|1400|Gasolina|||Pasajeros|Mecanica||null
|||||||489|1|2020-11-10 12:50:00|a|307 XS 1,6|TRUE|PEUGEOT|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||491|1|2020-11-10 12:50:00|a|306 XT|TRUE|PEUGEOT|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||493|1|2020-11-10 12:50:00|a|307 XT 2,0L|TRUE|PEUGEOT|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||494|1|2020-11-10 12:50:00|a|307 XT 2,0 AUT|TRUE|PEUGEOT|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||495|1|2020-11-10 12:50:00|a|307 XTBREAK 2,0 AUT|TRUE|PEUGEOT|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||503|1|2020-11-10 12:50:00|a|BURBUJA VX A-T|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Automatica||null
|||||||504|1|2020-11-10 12:50:00|a|BURBUJA AUTANA M-T|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||505|1|2020-11-10 12:50:00|a|CAMRY MEC|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||506|1|2020-11-10 12:50:00|a|CAMRY AUT|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||509|1|2020-11-10 12:50:00|a|CELICA|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||510|1|2020-11-10 12:50:00|a|COROLLA XL M-T|TRUE|TOYOTA|Mini|0|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||511|1|2020-11-10 12:50:00|a|COROLLA XL A-T|TRUE|TOYOTA|Mini|0|1400|Gasolina|||Pasajeros|Automatica||null
|||||||512|1|2020-11-10 12:50:00|a|CORONA|TRUE|TOYOTA|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||513|1|2020-11-10 12:50:00|a|NUEVO COROLLA 1,3 M-T|TRUE|TOYOTA|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||514|1|2020-11-10 12:50:00|a|NUEVO COROLLA 1,6 M-T|TRUE|TOYOTA|Mini|0|1600|Gasolina|||Pasajeros|Mecanica||null
|||||||517|1|2020-11-10 12:50:00|a|CROWN - SUPRA|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||518|1|2020-11-10 12:50:00|a|RAV 4 3P MEC|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||519|1|2020-11-10 12:50:00|a|RAV 4- 3P|TRUE|TOYOTA|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||520|1|2020-11-10 12:50:00|a|RAV 4- 5P MEC|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||521|1|2020-11-10 12:50:00|a|RAV 4- 5P AUT|TRUE|TOYOTA|Mini|0|2600|Gasolina|||Pasajeros|Mecanica||null
|||||||522|1|2020-11-10 12:50:00|a|RAV 4- 3P NEW|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||524|1|2020-11-10 12:50:00|a|RAV 4- 5P MEC NEW|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||525|1|2020-11-10 12:50:00|a|RUNNER 4|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||530|1|2020-11-10 12:50:00|a|TERCEL|TRUE|TOYOTA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||ESQS25TM1S|1|2020-11-10 12:50:00|a|GRAND VITARA 5P 2,5 V6 M-T|TRUE|CHEVROLET|Utilitarios|5|2500|Gasolina|||Pasajeros|Mecanica|GRAND VITARA|null
|||||||SY413|1|2020-11-10 12:50:00|a|ESTEEM 1,3|TRUE|CHEVROLET|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|ESTEEM|null
|||||||ETFR424SACA|1|2020-11-10 12:50:00|a|LUV D-MAX 2,4 4X2 CSP-UP SA|TRUE|CHEVROLET|Pick Up|3|2400|Diesel|||Pasajeros|Mecanica|LUV D-MAX|null
|||||||ETFR425SAC1|1|2020-11-10 12:50:00|a|LUV D-MAX 2,5 DSL 4X2 CS SA|TRUE|CHEVROLET|Pick Up|3|2500|Diesel|||Pasajeros|Mecanica|LUV D-MAX|null
|||||||ETFR430DAC3|1|2020-11-10 12:50:00|a|LUV D-MAX 3,0 DSL 4X2 CD SA|TRUE|CHEVROLET|Pick Up|5|3000|Diesel|||Pasajeros|Mecanica|LUV D-MAX|null
|||||||ETFS430DAC3|1|2020-11-10 12:50:00|a|LUV D-MAX 3,0 DSL 4X4 CD SA|TRUE|CHEVROLET|Pick Up|5|3000|Diesel|||Pasajeros|Mecanica|LUV D-MAX|null
|||||||ETFS635DBC3|1|2020-11-10 12:50:00|a|LUV D-MAX V6 4X4 3,5 MEC|TRUE|CHEVROLET|Pick Up|5|3500|Diesel|||Pasajeros|Mecanica|LUV D-MAX|null
|||||||551|1|2020-11-10 12:50:00|a|F-7000|TRUE|FORD|Mini|0|7000|Gasolina|||Pasajeros|Mecanica||null
|||||||552|1|2020-11-10 12:50:00|a|FESTIVA HB 1,3|TRUE|FORD|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||553|1|2020-11-10 12:50:00|a|EXPLORER VENTURA 2 PTAS|TRUE|FORD|Mini|0|4000|Gasolina|||Pasajeros|Mecanica||null
|||||||554|1|2020-11-10 12:50:00|a|ACCORD EX MEC|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||557|1|2020-11-10 12:50:00|a|ACCORD EXR AUT,|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||559|1|2020-11-10 12:50:00|a|ACCORD 2,0-2,2|TRUE|HONDA|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||563|1|2020-11-10 12:50:00|a|CIVIC EX AUT 1,7|TRUE|HONDA|Mini|0|1700|Gasolina|||Pasajeros|Mecanica||null
|||||||564|1|2020-11-10 12:50:00|a|CIVIC VTI|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||565|1|2020-11-10 12:50:00|a|CIVIC IS MEC|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||566|1|2020-11-10 12:50:00|a|CIVIC IS AUT|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||568|1|2020-11-10 12:50:00|a|CIVIC COUP AUT,|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||569|1|2020-11-10 12:50:00|a|CIVIC COUP MEC,|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||570|1|2020-11-10 12:50:00|a|CIVIC 1,5 EL|TRUE|HONDA|Mini|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||571|1|2020-11-10 12:50:00|a|CIVIC 1,6|TRUE|HONDA|Mini|0|1600|Gasolina|||Pasajeros|Mecanica||null
|||||||573|1|2020-11-10 12:50:00|a|CIVIC LX MEC 1,6|TRUE|HONDA|Mini|0|1600|Gasolina|||Pasajeros|Mecanica||null
|||||||574|1|2020-11-10 12:50:00|a|CIVIC EX MEC 1,6|TRUE|HONDA|Mini|0|1600|Gasolina|||Pasajeros|Mecanica||null
|||||||576|1|2020-11-10 12:50:00|a|CRV RVI MEC|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||577|1|2020-11-10 12:50:00|a|CRV RVI AUT|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||579|1|2020-11-10 12:50:00|a|CRV RVSI AUT|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||580|1|2020-11-10 12:50:00|a|CRV LX MEC|TRUE|HONDA|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||581|1|2020-11-10 12:50:00|a|CRV LX AUT|TRUE|HONDA|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||582|1|2020-11-10 12:50:00|a|CRV LX MEC (ABS)|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||583|1|2020-11-10 12:50:00|a|CRV LX AUT (ABS)|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||584|1|2020-11-10 12:50:00|a|CRV EX MEC|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||585|1|2020-11-10 12:50:00|a|CRV EX AUT|TRUE|HONDA|Mini|5|2700|Gasolina|||Pasajeros|Mecanica||null
|||||||586|1|2020-11-10 12:50:00|a|FIT LX MEC|TRUE|HONDA|Mini|0|1400|Gasolina|||Pasajeros|Mecanica||null
|||||||587|1|2020-11-10 12:50:00|a|FIT EX MEC|TRUE|HONDA|Mini|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||588|1|2020-11-10 12:50:00|a|FIT EX AUT|TRUE|HONDA|Mini|0|1339|Gasolina|||Pasajeros|Mecanica||null
|||||||589|1|2020-11-10 12:50:00|a|INTEGRA 1,8 M-T|TRUE|HONDA|Mini|0|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||590|1|2020-11-10 12:50:00|a|INTEGRA 1,8 A-T|TRUE|HONDA|Mini|0|1800|Gasolina|||Pasajeros|Automatica||null
|||||||591|1|2020-11-10 12:50:00|a|LEGEND|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
